sent,tags,parse
<p> In the spring Forbes ran a cover story ( May 22 ) criticizing companies that pampered their outside directors with so many goodies that the board 's objectivity could be compromised .,<p>/RB In/IN the/DT spring/NN Forbes/NNP ran/VBD a/DT cover/NN story/NN -LRB-/-LRB- May/NNP 22/CD -RRB-/-RRB- criticizing/VBG companies/NNS that/WDT pampered/VBD their/PRP$ outside/JJ directors/NNS with/IN so/RB many/JJ goodies/NNS that/IN the/DT board/NN 's/POS objectivity/NN could/MD be/VB compromised/VBN ./.," advmod(ran-6, <p>-1) case(spring-4, In-2) det(spring-4, the-3) nmod:in(ran-6, spring-4) nsubj(ran-6, Forbes-5) root(ROOT-0, ran-6) det(story-9, a-7) compound(story-9, cover-8) dobj(ran-6, story-9) dep(story-9, May-11) nummod(May-11, 22-12) acl(story-9, criticizing-14) dobj(criticizing-14, companies-15) nsubj(pampered-17, companies-15) ref(companies-15, that-16) acl:relcl(companies-15, pampered-17) nmod:poss(directors-20, their-18) amod(directors-20, outside-19) dobj(pampered-17, directors-20) case(goodies-24, with-21) advmod(many-23, so-22) amod(goodies-24, many-23) nmod:with(pampered-17, goodies-24) mark(compromised-32, that-25) det(board-27, the-26) nmod:poss(objectivity-29, board-27) case(board-27, 's-28) nsubjpass(compromised-32, objectivity-29) aux(compromised-32, could-30) auxpass(compromised-32, be-31) ccomp(pampered-17, compromised-32)  "
in Marxist studies who spent time in prison for criticizing the communist government of Yugoslavia 's Marshal Tito .,in/IN Marxist/JJ studies/NNS who/WP spent/VBD time/NN in/IN prison/NN for/IN criticizing/VBG the/DT communist/JJ government/NN of/IN Yugoslavia/NNP 's/POS Marshal/NNP Tito/NNP ./.," case(studies-3, in-1) amod(studies-3, Marxist-2) root(ROOT-0, studies-3) nsubj(spent-5, studies-3) ref(studies-3, who-4) acl:relcl(studies-3, spent-5) dobj(spent-5, time-6) case(prison-8, in-7) nmod:in(spent-5, prison-8) mark(criticizing-10, for-9) advcl(spent-5, criticizing-10) det(government-13, the-11) amod(government-13, communist-12) dobj(criticizing-10, government-13) case(Tito-18, of-14) nmod:poss(Tito-18, Yugoslavia-15) case(Yugoslavia-15, 's-16) compound(Tito-18, Marshal-17) nmod:of(government-13, Tito-18)  "
"<p> An anthropologist recently visited the Bora people and started criticizing the Christian missionaries , SIL 's Wes Thiesen told me . ""","<p>/RB An/DT anthropologist/NN recently/RB visited/VBD the/DT Bora/NNP people/NNS and/CC started/VBD criticizing/VBG the/DT Christian/JJ missionaries/NNS ,/, SIL/NNP 's/POS Wes/NNP Thiesen/NNP told/VBD me/PRP ./. ''/''"," advmod(visited-5, <p>-1) det(anthropologist-3, An-2) nsubj(visited-5, anthropologist-3) nsubj(started-10, anthropologist-3) advmod(visited-5, recently-4) ccomp(told-20, visited-5) det(people-8, the-6) compound(people-8, Bora-7) dobj(visited-5, people-8) cc(visited-5, and-9) conj:and(visited-5, started-10) ccomp(told-20, started-10) xcomp(started-10, criticizing-11) det(missionaries-14, the-12) amod(missionaries-14, Christian-13) dobj(criticizing-11, missionaries-14) nmod:poss(Thiesen-19, SIL-16) case(SIL-16, 's-17) compound(Thiesen-19, Wes-18) nsubj(told-20, Thiesen-19) root(ROOT-0, told-20) dobj(told-20, me-21)  "
"There were negative reverberations from Washington , where politicians were speaking out , criticizing the Kremlin .","There/EX were/VBD negative/JJ reverberations/NNS from/IN Washington/NNP ,/, where/WRB politicians/NNS were/VBD speaking/VBG out/RP ,/, criticizing/VBG the/DT Kremlin/NNP ./."," expl(were-2, There-1) root(ROOT-0, were-2) amod(reverberations-4, negative-3) nsubj(were-2, reverberations-4) case(Washington-6, from-5) nmod:from(were-2, Washington-6) advmod(speaking-11, where-8) nsubj(speaking-11, politicians-9) aux(speaking-11, were-10) acl:relcl(Washington-6, speaking-11) compound:prt(speaking-11, out-12) advcl(were-2, criticizing-14) det(Kremlin-16, the-15) dobj(criticizing-14, Kremlin-16)  "
"So on the one hand , Mr. Reich , you 're criticizing CEOs for their irresponsibility .","So/IN on/IN the/DT one/CD hand/NN ,/, Mr./NNP Reich/NNP ,/, you/PRP 're/VBP criticizing/VBG CEOs/NNS for/IN their/PRP$ irresponsibility/NN ./."," advmod(criticizing-12, So-1) case(hand-5, on-2) det(hand-5, the-3) nummod(hand-5, one-4) nmod:on(So-1, hand-5) compound(Reich-8, Mr.-7) appos(hand-5, Reich-8) nsubj(criticizing-12, you-10) aux(criticizing-12, 're-11) root(ROOT-0, criticizing-12) dobj(criticizing-12, CEOs-13) case(irresponsibility-16, for-14) nmod:poss(irresponsibility-16, their-15) nmod:for(CEOs-13, irresponsibility-16)  "
"Langdon Gilkey of the Chicago Divinity School , criticizing the proposed Arkansas law ( Act 590 ) , which would have mandated teaching creationism in public school biology classes , warned of potential threats from such a tactic : "" It tacitly equates religion , and Christianity , with a literalistic fundamentalism .","Langdon/NNP Gilkey/NNP of/IN the/DT Chicago/NNP Divinity/NNP School/NNP ,/, criticizing/VBG the/DT proposed/VBN Arkansas/NNP law/NN -LRB-/-LRB- Act/NNP 590/CD -RRB-/-RRB- ,/, which/WDT would/MD have/VB mandated/VBN teaching/VBG creationism/NN in/IN public/JJ school/NN biology/NN classes/NNS ,/, warned/VBD of/IN potential/JJ threats/NNS from/IN such/PDT a/DT tactic/NN :/: ''/'' It/PRP tacitly/RB equates/VBZ religion/NN ,/, and/CC Christianity/NNP ,/, with/IN a/DT literalistic/JJ fundamentalism/NN ./."," compound(Gilkey-2, Langdon-1) nsubj(warned-31, Gilkey-2) case(School-7, of-3) det(School-7, the-4) compound(School-7, Chicago-5) compound(School-7, Divinity-6) nmod:of(Gilkey-2, School-7) acl(Gilkey-2, criticizing-9) det(law-13, the-10) amod(law-13, proposed-11) compound(law-13, Arkansas-12) dobj(criticizing-9, law-13) nsubj(mandated-22, law-13) appos(law-13, Act-15) nummod(Act-15, 590-16) ref(law-13, which-19) aux(mandated-22, would-20) aux(mandated-22, have-21) acl:relcl(law-13, mandated-22) xcomp(mandated-22, teaching-23) dobj(teaching-23, creationism-24) case(classes-29, in-25) amod(classes-29, public-26) compound(classes-29, school-27) compound(classes-29, biology-28) nmod:in(teaching-23, classes-29) root(ROOT-0, warned-31) case(threats-34, of-32) amod(threats-34, potential-33) nmod:of(warned-31, threats-34) case(tactic-38, from-35) det:predet(tactic-38, such-36) det(tactic-38, a-37) nmod:from(warned-31, tactic-38) nsubj(equates-43, It-41) advmod(equates-43, tacitly-42) parataxis(warned-31, equates-43) dobj(equates-43, religion-44) cc(religion-44, and-46) dobj(equates-43, Christianity-47) conj:and(religion-44, Christianity-47) case(fundamentalism-52, with-49) det(fundamentalism-52, a-50) amod(fundamentalism-52, literalistic-51) nmod:with(equates-43, fundamentalism-52)  "
They can step back and watch what 's going on without judging or criticizing themselves .,They/PRP can/MD step/VB back/RB and/CC watch/VB what/WP 's/VBZ going/VBG on/RP without/IN judging/VBG or/CC criticizing/VBG themselves/PRP ./.," nsubj(step-3, They-1) nsubj(watch-6, They-1) aux(step-3, can-2) root(ROOT-0, step-3) advmod(step-3, back-4) cc(step-3, and-5) conj:and(step-3, watch-6) nsubj(going-9, what-7) aux(going-9, 's-8) ccomp(watch-6, going-9) compound:prt(going-9, on-10) mark(judging-12, without-11) advcl(going-9, judging-12) cc(judging-12, or-13) advcl(going-9, criticizing-14) conj:or(judging-12, criticizing-14) dobj(judging-12, themselves-15)  "
"It is both amusing and sad to hear liberals who have fought against the portrayal of vicious racial stereotypes in the media now saying that portrayals of sex and family life in the media affect nobody 's behavior ; it is just as amusing , and just as sad , to see conservatives bash the president of the United States for criticizing hateful speech on the nation 's airwaves and then turn around and bash Hollywood for speech the right happens to hate .","It/PRP is/VBZ both/DT amusing/JJ and/CC sad/JJ to/TO hear/VB liberals/NNS who/WP have/VBP fought/VBN against/IN the/DT portrayal/NN of/IN vicious/JJ racial/JJ stereotypes/NNS in/IN the/DT media/NNS now/RB saying/VBG that/IN portrayals/NNS of/IN sex/NN and/CC family/NN life/NN in/IN the/DT media/NNS affect/VBP nobody/NN 's/POS behavior/NN ;/: it/PRP is/VBZ just/RB as/RB amusing/JJ ,/, and/CC just/RB as/RB sad/JJ ,/, to/TO see/VB conservatives/NNS bash/VB the/DT president/NN of/IN the/DT United/NNP States/NNPS for/IN criticizing/VBG hateful/JJ speech/NN on/IN the/DT nation/NN 's/POS airwaves/NNS and/CC then/RB turn/VB around/RP and/CC bash/VB Hollywood/NNP for/IN speech/NN the/DT right/NN happens/VBZ to/TO hate/VB ./."," nsubj(amusing-4, It-1) nsubj(sad-6, It-1) nsubj(hear-8, It-1) cop(amusing-4, is-2) cc:preconj(amusing-4, both-3) root(ROOT-0, amusing-4) cc(amusing-4, and-5) conj:and(amusing-4, sad-6) mark(hear-8, to-7) xcomp(amusing-4, hear-8) dobj(hear-8, liberals-9) nsubj(fought-12, liberals-9) ref(liberals-9, who-10) aux(fought-12, have-11) acl:relcl(liberals-9, fought-12) case(portrayal-15, against-13) det(portrayal-15, the-14) nmod:against(fought-12, portrayal-15) case(stereotypes-19, of-16) amod(stereotypes-19, vicious-17) amod(stereotypes-19, racial-18) nmod:of(portrayal-15, stereotypes-19) mark(saying-24, in-20) det(media-22, the-21) nsubj(saying-24, media-22) advmod(saying-24, now-23) advcl(fought-12, saying-24) mark(affect-35, that-25) nsubj(affect-35, portrayals-26) case(life-31, of-27) compound(life-31, sex-28) cc(sex-28, and-29) conj:and(sex-28, family-30) compound(life-31, family-30) nmod:of(portrayals-26, life-31) case(media-34, in-32) det(media-34, the-33) nmod:in(life-31, media-34) ccomp(saying-24, affect-35) nmod:poss(behavior-38, nobody-36) case(nobody-36, 's-37) dobj(affect-35, behavior-38) nsubj(amusing-44, it-40) nsubj(sad-49, it-40) nsubj(see-52, it-40) cop(amusing-44, is-41) advmod(amusing-44, just-42) advmod(amusing-44, as-43) parataxis(amusing-4, amusing-44) cc(amusing-44, and-46) advmod(sad-49, just-47) advmod(sad-49, as-48) parataxis(amusing-4, sad-49) conj:and(amusing-44, sad-49) mark(see-52, to-51) xcomp(amusing-44, see-52) nsubj(bash-54, conservatives-53) nsubj(turn-72, conservatives-53) nsubj(bash-75, conservatives-53) ccomp(see-52, bash-54) det(president-56, the-55) dobj(bash-54, president-56) case(States-60, of-57) det(States-60, the-58) compound(States-60, United-59) nmod:of(president-56, States-60) mark(criticizing-62, for-61) advcl(bash-54, criticizing-62) amod(speech-64, hateful-63) dobj(criticizing-62, speech-64) case(airwaves-69, on-65) det(nation-67, the-66) nmod:poss(airwaves-69, nation-67) case(nation-67, 's-68) nmod:on(criticizing-62, airwaves-69) cc(bash-54, and-70) advmod(turn-72, then-71) ccomp(see-52, turn-72) conj:and(bash-54, turn-72) compound:prt(turn-72, around-73) cc(bash-54, and-74) ccomp(see-52, bash-75) conj:and(bash-54, bash-75) dobj(bash-75, Hollywood-76) case(speech-78, for-77) nmod:for(Hollywood-76, speech-78) det(right-80, the-79) nsubj(happens-81, right-80) nsubj(hate-83, right-80) acl:relcl(Hollywood-76, happens-81) mark(hate-83, to-82) xcomp(happens-81, hate-83)  "
"Antagonistic , sarcastic , and criticizing comments and excusing and justifying criminal behavior can only bring about more division .","Antagonistic/NNP ,/, sarcastic/JJ ,/, and/CC criticizing/VBG comments/NNS and/CC excusing/VBG and/CC justifying/VBG criminal/JJ behavior/NN can/MD only/RB bring/VB about/IN more/JJR division/NN ./."," nsubj(bring-16, Antagonistic-1) dep(bring-16, sarcastic-3) cc(sarcastic-3, and-5) conj:and(sarcastic-3, criticizing-6) dep(bring-16, criticizing-6) dobj(criticizing-6, comments-7) cc(criticizing-6, and-8) conj:and(sarcastic-3, excusing-9) conj:and(criticizing-6, excusing-9) cc(excusing-9, and-10) conj:and(criticizing-6, justifying-11) conj:and(excusing-9, justifying-11) amod(behavior-13, criminal-12) dobj(excusing-9, behavior-13) aux(bring-16, can-14) advmod(bring-16, only-15) root(ROOT-0, bring-16) case(division-19, about-17) amod(division-19, more-18) nmod:about(bring-16, division-19)  "
<p> Dad was n't criticizing education .,<p>/NNP Dad/NNP was/VBD n't/RB criticizing/VBG education/NN ./.," compound(Dad-2, <p>-1) nsubj(criticizing-5, Dad-2) aux(criticizing-5, was-3) neg(criticizing-5, n't-4) root(ROOT-0, criticizing-5) dobj(criticizing-5, education-6)  "
"Though Humphrey was refraining from criticizing the Vietnam war in order to mollify President Johnson , campuses and other centers of the antiwar movement were off-limits for Nixon , too .","Though/IN Humphrey/NNP was/VBD refraining/VBG from/IN criticizing/VBG the/DT Vietnam/NNP war/NN in/IN order/NN to/TO mollify/VB President/NNP Johnson/NNP ,/, campuses/NNS and/CC other/JJ centers/NNS of/IN the/DT antiwar/NN movement/NN were/VBD off-limits/NNS for/IN Nixon/NNP ,/, too/RB ./."," mark(refraining-4, Though-1) nsubj(refraining-4, Humphrey-2) aux(refraining-4, was-3) advcl(off-limits-26, refraining-4) mark(criticizing-6, from-5) advcl(refraining-4, criticizing-6) det(war-9, the-7) compound(war-9, Vietnam-8) dobj(criticizing-6, war-9) mark(mollify-13, in-10) mwe(in-10, order-11) mark(mollify-13, to-12) advcl(criticizing-6, mollify-13) compound(Johnson-15, President-14) dobj(mollify-13, Johnson-15) nsubj(off-limits-26, campuses-17) cc(campuses-17, and-18) amod(centers-20, other-19) conj:and(campuses-17, centers-20) nsubj(off-limits-26, centers-20) case(movement-24, of-21) det(movement-24, the-22) compound(movement-24, antiwar-23) nmod:of(centers-20, movement-24) cop(off-limits-26, were-25) root(ROOT-0, off-limits-26) case(Nixon-28, for-27) nmod:for(off-limits-26, Nixon-28) advmod(off-limits-26, too-30)  "
"But when their relationship becomes more committed , she 's likely to begin criticizing , making demands-which catch him completely off guard .","But/CC when/WRB their/PRP$ relationship/NN becomes/VBZ more/RBR committed/VBN ,/, she/PRP 's/VBZ likely/JJ to/TO begin/VB criticizing/VBG ,/, making/VBG demands-which/NNS catch/VB him/PRP completely/RB off/IN guard/NN ./."," cc(likely-11, But-1) advmod(becomes-5, when-2) nmod:poss(relationship-4, their-3) nsubj(becomes-5, relationship-4) advcl(likely-11, becomes-5) advmod(committed-7, more-6) xcomp(becomes-5, committed-7) nsubj(likely-11, she-9) nsubj(begin-13, she-9) cop(likely-11, 's-10) root(ROOT-0, likely-11) mark(begin-13, to-12) xcomp(likely-11, begin-13) xcomp(begin-13, criticizing-14) dep(criticizing-14, making-16) nsubj(catch-18, demands-which-17) ccomp(criticizing-14, catch-18) dobj(catch-18, him-19) advmod(catch-18, completely-20) case(guard-22, off-21) nmod:off(catch-18, guard-22)  "
Instead of criticizing or demanding-which only makes the other person defensiveexpress your feelings .,Instead/RB of/IN criticizing/VBG or/CC demanding-which/VBG only/JJ makes/NNS the/DT other/JJ person/NN defensiveexpress/VBZ your/PRP$ feelings/NNS ./.," mark(criticizing-3, Instead-1) mwe(Instead-1, of-2) advcl(defensiveexpress-11, criticizing-3) cc(criticizing-3, or-4) conj:or(criticizing-3, demanding-which-5) advcl(defensiveexpress-11, demanding-which-5) amod(makes-7, only-6) dobj(criticizing-3, makes-7) det(person-10, the-8) amod(person-10, other-9) nsubj(defensiveexpress-11, person-10) root(ROOT-0, defensiveexpress-11) nmod:poss(feelings-13, your-12) dobj(defensiveexpress-11, feelings-13)  "
"<p> 
##2037768 Even putting the best possible face on it , those who object to inclusive language are criticizing the judgment of the bishops .","<p>/NN ##/NNS 2037768/CD Even/RB putting/VBG the/DT best/JJS possible/JJ face/NN on/IN it/PRP ,/, those/DT who/WP object/VBP to/TO inclusive/VB language/NN are/VBP criticizing/VBG the/DT judgment/NN of/IN the/DT bishops/NNS ./."," compound(##-2, <p>-1) nsubj(criticizing-20, ##-2) nmod:npmod(Even-4, 2037768-3) advmod(putting-5, Even-4) acl(##-2, putting-5) det(face-9, the-6) amod(face-9, best-7) amod(face-9, possible-8) dobj(putting-5, face-9) case(it-11, on-10) nmod:on(face-9, it-11) appos(face-9, those-13) nsubj(object-15, those-13) nsubj(inclusive-17, those-13) ref(those-13, who-14) acl:relcl(those-13, object-15) mark(inclusive-17, to-16) xcomp(object-15, inclusive-17) dobj(inclusive-17, language-18) aux(criticizing-20, are-19) root(ROOT-0, criticizing-20) det(judgment-22, the-21) dobj(criticizing-20, judgment-22) case(bishops-25, of-23) det(bishops-25, the-24) nmod:of(judgment-22, bishops-25)  "
"Even putting the best possible face on it , the objectors are criticizing the judgment of the bishops .","Even/RB putting/VBG the/DT best/JJS possible/JJ face/NN on/IN it/PRP ,/, the/DT objectors/NNS are/VBP criticizing/VBG the/DT judgment/NN of/IN the/DT bishops/NNS ./."," advmod(putting-2, Even-1) advcl(criticizing-13, putting-2) det(face-6, the-3) dep(possible-5, best-4) amod(face-6, possible-5) dobj(putting-2, face-6) case(it-8, on-7) nmod:on(face-6, it-8) det(objectors-11, the-10) nsubj(criticizing-13, objectors-11) aux(criticizing-13, are-12) root(ROOT-0, criticizing-13) det(judgment-15, the-14) dobj(criticizing-13, judgment-15) case(bishops-18, of-16) det(bishops-18, the-17) nmod:of(judgment-15, bishops-18)  "
"Given that he is criticizing the scholarly reductionism of words that are nearly two thousand years old , solid reasoning is indeed in order .","Given/VBN that/IN he/PRP is/VBZ criticizing/VBG the/DT scholarly/JJ reductionism/NN of/IN words/NNS that/WDT are/VBP nearly/RB two/CD thousand/CD years/NNS old/JJ ,/, solid/JJ reasoning/NN is/VBZ indeed/RB in/IN order/NN ./."," mark(criticizing-5, Given-1) mark(criticizing-5, that-2) nsubj(criticizing-5, he-3) aux(criticizing-5, is-4) advcl(in-23, criticizing-5) det(reductionism-8, the-6) amod(reductionism-8, scholarly-7) dobj(criticizing-5, reductionism-8) case(words-10, of-9) nmod:of(reductionism-8, words-10) nsubj(old-17, words-10) ref(words-10, that-11) cop(old-17, are-12) advmod(thousand-15, nearly-13) compound(thousand-15, two-14) nummod(years-16, thousand-15) nmod:npmod(old-17, years-16) acl:relcl(words-10, old-17) amod(reasoning-20, solid-19) nsubj(in-23, reasoning-20) cop(in-23, is-21) advmod(in-23, indeed-22) root(ROOT-0, in-23) mwe(in-23, order-24)  "
"Rather than criticizing your child , step in and be polite for her .","Rather/RB than/IN criticizing/VBG your/PRP$ child/NN ,/, step/VB in/RP and/CC be/VB polite/VBN for/IN her/PRP ./."," mark(criticizing-3, Rather-1) mwe(Rather-1, than-2) advcl(step-7, criticizing-3) nmod:poss(child-5, your-4) dobj(criticizing-3, child-5) root(ROOT-0, step-7) compound:prt(step-7, in-8) cc(step-7, and-9) auxpass(polite-11, be-10) conj:and(step-7, polite-11) case(her-13, for-12) nmod:for(polite-11, her-13)  "
"Futurists have been prolific in constructing , using , and criticizing methods of futures research .","Futurists/NNS have/VBP been/VBN prolific/JJ in/IN constructing/VBG ,/, using/VBG ,/, and/CC criticizing/VBG methods/NNS of/IN futures/NNS research/NN ./."," nsubj(prolific-4, Futurists-1) aux(prolific-4, have-2) cop(prolific-4, been-3) root(ROOT-0, prolific-4) mark(constructing-6, in-5) advcl(prolific-4, constructing-6) advcl(prolific-4, using-8) conj:and(constructing-6, using-8) cc(constructing-6, and-10) advcl(prolific-4, criticizing-11) conj:and(constructing-6, criticizing-11) dobj(criticizing-11, methods-12) case(research-15, of-13) compound(research-15, futures-14) nmod:of(methods-12, research-15)  "
"But after Clinton and Gore won and began criticizing the federal timber program and raving about old trees , industry optimism turned to nausea . ""","But/CC after/IN Clinton/NNP and/CC Gore/NNP won/VBD and/CC began/VBD criticizing/VBG the/DT federal/JJ timber/NN program/NN and/CC raving/VBG about/IN old/JJ trees/NNS ,/, industry/NN optimism/NN turned/VBD to/TO nausea/NN ./. ''/''"," cc(turned-22, But-1) mark(won-6, after-2) nsubj(won-6, Clinton-3) nsubj(began-8, Clinton-3) cc(Clinton-3, and-4) conj:and(Clinton-3, Gore-5) nsubj(won-6, Gore-5) advcl(turned-22, won-6) cc(won-6, and-7) conj:and(won-6, began-8) advcl(turned-22, began-8) ccomp(began-8, criticizing-9) det(program-13, the-10) amod(program-13, federal-11) compound(program-13, timber-12) dobj(criticizing-9, program-13) cc(criticizing-9, and-14) ccomp(began-8, raving-15) conj:and(criticizing-9, raving-15) case(trees-18, about-16) amod(trees-18, old-17) nmod:about(raving-15, trees-18) compound(optimism-21, industry-20) nsubj(turned-22, optimism-21) root(ROOT-0, turned-22) case(nausea-24, to-23) nmod:to(turned-22, nausea-24)  "
I have been labeled an enemy simply for criticizing antidrug paranoia .,I/PRP have/VBP been/VBN labeled/VBN an/DT enemy/NN simply/RB for/IN criticizing/VBG antidrug/JJ paranoia/NN ./.," nsubjpass(labeled-4, I-1) aux(labeled-4, have-2) auxpass(labeled-4, been-3) root(ROOT-0, labeled-4) det(enemy-6, an-5) dobj(labeled-4, enemy-6) advmod(labeled-4, simply-7) mark(criticizing-9, for-8) advcl(labeled-4, criticizing-9) amod(paranoia-11, antidrug-10) dobj(criticizing-9, paranoia-11)  "
"Organizations such as the Union of Concerned Scientists are criticizing the EPA for caving in to pressure from Monsanto . """,Organizations/NNP such/JJ as/IN the/DT Union/NNP of/IN Concerned/NNP Scientists/NNS are/VBP criticizing/VBG the/DT EPA/NNP for/IN caving/VBG in/IN to/TO pressure/NN from/IN Monsanto/NNP ./. ''/''," nsubj(criticizing-10, Organizations-1) case(Union-5, such-2) mwe(such-2, as-3) det(Union-5, the-4) nmod:such_as(Organizations-1, Union-5) case(Scientists-8, of-6) compound(Scientists-8, Concerned-7) nmod:of(Union-5, Scientists-8) aux(criticizing-10, are-9) root(ROOT-0, criticizing-10) det(EPA-12, the-11) dobj(criticizing-10, EPA-12) mark(caving-14, for-13) advcl(criticizing-10, caving-14) case(pressure-17, in-15) case(pressure-17, to-16) nmod:in(caving-14, pressure-17) case(Monsanto-19, from-18) nmod:from(caving-14, Monsanto-19)  "
"After criticizing Clinton for liberal overreaching with his failed health security plan in 1993-94 , the DLC now wants the president to make top-down proposals that are just as sweeping -- but this time moving in the opposite direction , away from a strong federal government role in promoting family security .","After/IN criticizing/VBG Clinton/NNP for/IN liberal/JJ overreaching/NN with/IN his/PRP$ failed/VBN health/NN security/NN plan/NN in/IN 1993-94/CD ,/, the/DT DLC/NNP now/RB wants/VBZ the/DT president/NN to/TO make/VB top-down/JJ proposals/NNS that/WDT are/VBP just/RB as/RB sweeping/JJ --/: but/CC this/DT time/NN moving/VBG in/IN the/DT opposite/JJ direction/NN ,/, away/RB from/IN a/DT strong/JJ federal/JJ government/NN role/NN in/IN promoting/VBG family/NN security/NN ./."," mark(criticizing-2, After-1) advcl(wants-19, criticizing-2) dobj(criticizing-2, Clinton-3) case(overreaching-6, for-4) amod(overreaching-6, liberal-5) nmod:for(Clinton-3, overreaching-6) case(plan-12, with-7) nmod:poss(plan-12, his-8) amod(plan-12, failed-9) compound(plan-12, health-10) compound(plan-12, security-11) nmod:with(criticizing-2, plan-12) case(1993-94-14, in-13) nmod:in(plan-12, 1993-94-14) det(DLC-17, the-16) nsubj(wants-19, DLC-17) advmod(wants-19, now-18) root(ROOT-0, wants-19) det(president-21, the-20) dobj(wants-19, president-21) mark(make-23, to-22) acl(president-21, make-23) amod(proposals-25, top-down-24) dobj(make-23, proposals-25) nsubj(sweeping-30, proposals-25) ref(proposals-25, that-26) cop(sweeping-30, are-27) advmod(sweeping-30, just-28) advmod(sweeping-30, as-29) acl:relcl(proposals-25, sweeping-30) cc(wants-19, but-32) det(time-34, this-33) nsubj(moving-35, time-34) conj:but(wants-19, moving-35) case(direction-39, in-36) det(direction-39, the-37) amod(direction-39, opposite-38) advcl:in(moving-35, direction-39) dep(direction-39, away-41) case(role-47, from-42) det(role-47, a-43) amod(role-47, strong-44) amod(role-47, federal-45) compound(role-47, government-46) nmod:from(direction-39, role-47) mark(promoting-49, in-48) acl(role-47, promoting-49) compound(security-51, family-50) dobj(promoting-49, security-51)  "
"When columnist George Will criticizes conservatives on ABC 's This Week , he can expect to be deluged with calls from irate conservatives , but Cokie Roberts , when criticizing liberals , would hardly elicit the same kind of emotional response from partisan constituents .","When/WRB columnist/NN George/NNP Will/NNP criticizes/VBZ conservatives/NNS on/IN ABC/NNP 's/POS This/DT Week/NN ,/, he/PRP can/MD expect/VB to/TO be/VB deluged/VBN with/IN calls/NNS from/IN irate/JJ conservatives/NNS ,/, but/CC Cokie/NNP Roberts/NNP ,/, when/WRB criticizing/VBG liberals/NNS ,/, would/MD hardly/RB elicit/VB the/DT same/JJ kind/NN of/IN emotional/JJ response/NN from/IN partisan/JJ constituents/NNS ./."," advmod(criticizes-5, When-1) compound(Will-4, columnist-2) compound(Will-4, George-3) nsubj(criticizes-5, Will-4) advcl(expect-15, criticizes-5) dobj(criticizes-5, conservatives-6) case(ABC-8, on-7) nmod:'s(conservatives-6, ABC-8) case(ABC-8, 's-9) det(Week-11, This-10) nmod:tmod(criticizes-5, Week-11) nsubj(expect-15, he-13) nsubjpass(deluged-18, he-13) aux(expect-15, can-14) root(ROOT-0, expect-15) mark(deluged-18, to-16) auxpass(deluged-18, be-17) xcomp(expect-15, deluged-18) case(calls-20, with-19) nmod:with(deluged-18, calls-20) case(conservatives-23, from-21) amod(conservatives-23, irate-22) nmod:from(calls-20, conservatives-23) cc(expect-15, but-25) compound(Roberts-27, Cokie-26) nsubj(elicit-35, Roberts-27) advmod(criticizing-30, when-29) acl:relcl(Roberts-27, criticizing-30) dobj(criticizing-30, liberals-31) aux(elicit-35, would-33) advmod(elicit-35, hardly-34) conj:but(expect-15, elicit-35) det(kind-38, the-36) amod(kind-38, same-37) dobj(elicit-35, kind-38) case(response-41, of-39) amod(response-41, emotional-40) nmod:of(kind-38, response-41) case(constituents-44, from-42) amod(constituents-44, partisan-43) nmod:from(elicit-35, constituents-44)  "
"While liberals have no obvious career incentives for criticizing Democrats or moving to the right , the same ca n't be said for conservatives who criticize their own side or move left .","While/IN liberals/NNS have/VBP no/DT obvious/JJ career/NN incentives/NNS for/IN criticizing/VBG Democrats/NNS or/CC moving/VBG to/TO the/DT right/NN ,/, the/DT same/JJ ca/MD n't/RB be/VB said/VBN for/IN conservatives/NNS who/WP criticize/VBP their/PRP$ own/JJ side/NN or/CC move/NN left/NN ./."," mark(have-3, While-1) nsubj(have-3, liberals-2) advcl(said-22, have-3) neg(incentives-7, no-4) amod(incentives-7, obvious-5) compound(incentives-7, career-6) dobj(have-3, incentives-7) mark(criticizing-9, for-8) acl(incentives-7, criticizing-9) dobj(criticizing-9, Democrats-10) cc(criticizing-9, or-11) acl(incentives-7, moving-12) conj:or(criticizing-9, moving-12) case(right-15, to-13) det(right-15, the-14) nmod:to(moving-12, right-15) det(same-18, the-17) nsubjpass(said-22, same-18) aux(said-22, ca-19) neg(said-22, n't-20) auxpass(said-22, be-21) root(ROOT-0, said-22) case(conservatives-24, for-23) nmod:for(said-22, conservatives-24) nsubj(criticize-26, conservatives-24) ref(conservatives-24, who-25) acl:relcl(conservatives-24, criticize-26) nmod:poss(side-29, their-27) amod(side-29, own-28) dobj(criticize-26, side-29) cc(side-29, or-30) compound(left-32, move-31) dobj(criticize-26, left-32) conj:or(side-29, left-32)  "
