sent,tags,parse
"This led to dancing in the streets with hundreds chanting "" Kaunda walala "" -- Kaunda is finished -- until it was discovered that it was not true , at which point everyone went back to business as usual.","This/DT led/VBD to/TO dancing/VB in/IN the/DT streets/NNS with/IN hundreds/NNS chanting/VBG ''/'' Kaunda/NNP walala/NNP ''/'' --/: Kaunda/NNP is/VBZ finished/VBN --/: until/IN it/PRP was/VBD discovered/VBN that/IN it/PRP was/VBD not/RB true/JJ ,/, at/IN which/WDT point/NN everyone/NN went/VBD back/RP to/TO business/NN as/IN usual/JJ ./.","nsubj(led-2, This-1) nsubj(dancing-4, This-1) root(ROOT-0, led-2) mark(dancing-4, to-3) xcomp(led-2, dancing-4) case(streets-7, in-5) det(streets-7, the-6) nmod:in(dancing-4, streets-7) case(hundreds-9, with-8) nmod:with(dancing-4, hundreds-9) acl(hundreds-9, chanting-10) compound(walala-13, Kaunda-12) dobj(chanting-10, walala-13) nsubjpass(finished-18, Kaunda-16) auxpass(finished-18, is-17) parataxis(led-2, finished-18) mark(discovered-23, until-20) nsubjpass(discovered-23, it-21) auxpass(discovered-23, was-22) advcl(led-2, discovered-23) mark(true-28, that-24) nsubj(true-28, it-25) cop(true-28, was-26) neg(true-28, not-27) ccomp(discovered-23, true-28) mark(went-34, at-30) dobj(went-34, which-31) compound(everyone-33, point-32) nsubj(went-34, everyone-33) advcl(true-28, went-34) compound:prt(went-34, back-35) case(business-37, to-36) nmod:to(went-34, business-37) case(usual-39, as-38) advcl:as(went-34, usual-39)  "
"We have had , to be sure , a good basic course in those three literatures , enough to enable us to find similarities and parallels with western works that we know much better , and we have the tools of our trade , the critical and theoretical approaches and the toe-dancing wit we already use in teaching and writing about Chaucer , Shakespeare , Milton , Wordsworth , and the rest of the canonical crew .","We/PRP have/VBP had/VBN ,/, to/TO be/VB sure/JJ ,/, a/DT good/JJ basic/JJ course/NN in/IN those/DT three/CD literatures/NNS ,/, enough/RB to/TO enable/VB us/PRP to/TO find/VB similarities/NNS and/CC parallels/NNS with/IN western/JJ works/NNS that/IN we/PRP know/VBP much/RB better/JJR ,/, and/CC we/PRP have/VBP the/DT tools/NNS of/IN our/PRP$ trade/NN ,/, the/DT critical/JJ and/CC theoretical/JJ approaches/NNS and/CC the/DT toe-dancing/JJ wit/NN we/PRP already/RB use/VBP in/IN teaching/VBG and/CC writing/VBG about/IN Chaucer/NNP ,/, Shakespeare/NNP ,/, Milton/NNP ,/, Wordsworth/NNP ,/, and/CC the/DT rest/NN of/IN the/DT canonical/JJ crew/NN ./.","nsubj(had-3, We-1) nsubj(sure-7, We-1) aux(had-3, have-2) root(ROOT-0, had-3) mark(sure-7, to-5) cop(sure-7, be-6) xcomp(had-3, sure-7) det(course-12, a-9) amod(course-12, good-10) amod(course-12, basic-11) dep(sure-7, course-12) case(literatures-16, in-13) det(literatures-16, those-14) nummod(literatures-16, three-15) nmod:in(course-12, literatures-16) advmod(sure-7, enough-18) mark(enable-20, to-19) dep(enough-18, enable-20) dobj(enable-20, us-21) nsubj(find-23, us-21) mark(find-23, to-22) xcomp(enable-20, find-23) dobj(find-23, similarities-24) cc(similarities-24, and-25) dobj(find-23, parallels-26) conj:and(similarities-24, parallels-26) case(works-29, with-27) amod(works-29, western-28) nmod:with(find-23, works-29) mark(know-32, that-30) nsubj(know-32, we-31) ccomp(find-23, know-32) advmod(better-34, much-33) xcomp(know-32, better-34) cc(had-3, and-36) nsubj(have-38, we-37) conj:and(had-3, have-38) det(tools-40, the-39) dobj(have-38, tools-40) case(trade-43, of-41) nmod:poss(trade-43, our-42) nmod:of(tools-40, trade-43) det(approaches-49, the-45) amod(approaches-49, critical-46) cc(critical-46, and-47) conj:and(critical-46, theoretical-48) amod(approaches-49, theoretical-48) dobj(have-38, approaches-49) conj:and(tools-40, approaches-49) cc(tools-40, and-50) det(wit-53, the-51) amod(wit-53, toe-dancing-52) dobj(have-38, wit-53) conj:and(tools-40, wit-53) nsubj(use-56, we-54) advmod(use-56, already-55) acl:relcl(wit-53, use-56) mark(teaching-58, in-57) advcl(use-56, teaching-58) cc(teaching-58, and-59) advcl(use-56, writing-60) conj:and(teaching-58, writing-60) case(Wordsworth-68, about-61) compound(Wordsworth-68, Chaucer-62) appos(Wordsworth-68, Shakespeare-64) appos(Wordsworth-68, Milton-66) nmod:about(teaching-58, Wordsworth-68) cc(wit-53, and-70) det(rest-72, the-71) conj:and(tools-40, rest-72) conj:and(wit-53, rest-72) case(crew-76, of-73) det(crew-76, the-74) amod(crew-76, canonical-75) nmod:of(rest-72, crew-76)  "
"Thus , the yeik utee dancers hide behind a blanket , with only their bobbing shakee.at headdresses rising above it , hiding the dancers ' identity and emphasizing that they are only impersonating the spirits.6 When the dancing is over , the blanket is used to wipe the sweat off the faces of the dancers and is then presented as a gift to one of the distinguished guests .","Thus/RB ,/, the/DT yeik/NN utee/VBP dancers/NNS hide/VB behind/IN a/DT blanket/NN ,/, with/IN only/RB their/PRP$ bobbing/JJ shakee.at/NN headdresses/NNS rising/VBG above/IN it/PRP ,/, hiding/VBG the/DT dancers/NNS '/POS identity/NN and/CC emphasizing/VBG that/IN they/PRP are/VBP only/RB impersonating/VBG the/DT spirits/NNS .6/CD When/WRB the/DT dancing/NN is/VBZ over/RP ,/, the/DT blanket/NN is/VBZ used/VBN to/TO wipe/VB the/DT sweat/NN off/IN the/DT faces/NNS of/IN the/DT dancers/NNS and/CC is/VBZ then/RB presented/VBN as/IN a/DT gift/NN to/TO one/CD of/IN the/DT distinguished/VBN guests/NNS ./.","advmod(used-46, Thus-1) det(yeik-4, the-3) nsubj(utee-5, yeik-4) parataxis(used-46, utee-5) nsubj(hide-7, dancers-6) ccomp(utee-5, hide-7) case(blanket-10, behind-8) det(blanket-10, a-9) nmod:behind(hide-7, blanket-10) mark(rising-18, with-12) advmod(headdresses-17, only-13) nmod:poss(headdresses-17, their-14) amod(headdresses-17, bobbing-15) compound(headdresses-17, shakee.at-16) nsubj(rising-18, headdresses-17) nsubj(hiding-22, headdresses-17) nsubj(emphasizing-28, headdresses-17) advcl(utee-5, rising-18) case(it-20, above-19) nmod:above(rising-18, it-20) advcl(utee-5, hiding-22) conj:and(rising-18, hiding-22) det(dancers-24, the-23) nmod:poss(identity-26, dancers-24) case(dancers-24, '-25) dobj(hiding-22, identity-26) cc(rising-18, and-27) advcl(utee-5, emphasizing-28) conj:and(rising-18, emphasizing-28) mark(impersonating-33, that-29) nsubj(impersonating-33, they-30) aux(impersonating-33, are-31) advmod(impersonating-33, only-32) ccomp(emphasizing-28, impersonating-33) det(spirits-35, the-34) dobj(impersonating-33, spirits-35) nmod:tmod(impersonating-33, .6-36) advmod(over-41, When-37) det(dancing-39, the-38) nsubj(over-41, dancing-39) cop(over-41, is-40) acl:relcl(.6-36, over-41) det(blanket-44, the-43) nsubjpass(used-46, blanket-44) nsubj(wipe-48, blanket-44) nsubjpass(presented-60, blanket-44) auxpass(used-46, is-45) root(ROOT-0, used-46) mark(wipe-48, to-47) xcomp(used-46, wipe-48) det(sweat-50, the-49) dobj(wipe-48, sweat-50) case(faces-53, off-51) det(faces-53, the-52) nmod:off(wipe-48, faces-53) case(dancers-56, of-54) det(dancers-56, the-55) nmod:of(faces-53, dancers-56) cc(used-46, and-57) auxpass(presented-60, is-58) advmod(presented-60, then-59) conj:and(used-46, presented-60) case(gift-63, as-61) det(gift-63, a-62) nmod:as(presented-60, gift-63) case(one-65, to-64) nmod:to(presented-60, one-65) case(guests-69, of-66) det(guests-69, the-67) amod(guests-69, distinguished-68) nmod:of(one-65, guests-69)  "
"While the teaching of the Tlingit language has had a rather limited success , 8 traditional carving , beadwork and other visual arts , as well as singing and dancing have experienced a significant revival .","While/IN the/DT teaching/NN of/IN the/DT Tlingit/NNP language/NN has/VBZ had/VBN a/DT rather/RB limited/JJ success/NN ,/, 8/CD traditional/JJ carving/NNS ,/, beadwork/NN and/CC other/JJ visual/JJ arts/NNS ,/, as/RB well/RB as/IN singing/NN and/CC dancing/NN have/VBP experienced/VBN a/DT significant/JJ revival/NN ./.","mark(had-9, While-1) det(teaching-3, the-2) nsubj(had-9, teaching-3) case(language-7, of-4) det(language-7, the-5) compound(language-7, Tlingit-6) nmod:of(teaching-3, language-7) aux(had-9, has-8) advcl(experienced-32, had-9) det(success-13, a-10) advmod(limited-12, rather-11) amod(success-13, limited-12) dobj(had-9, success-13) nummod(carving-17, 8-15) amod(carving-17, traditional-16) nsubj(experienced-32, carving-17) conj:and(carving-17, beadwork-19) nsubj(experienced-32, beadwork-19) cc(carving-17, and-20) amod(arts-23, other-21) amod(arts-23, visual-22) conj:and(carving-17, arts-23) nsubj(experienced-32, arts-23) cc(carving-17, as-25) mwe(as-25, well-26) mwe(as-25, as-27) conj:and(carving-17, singing-28) nsubj(experienced-32, singing-28) cc(singing-28, and-29) conj:and(carving-17, dancing-30) conj:and(singing-28, dancing-30) aux(experienced-32, have-31) root(ROOT-0, experienced-32) det(revival-35, a-33) amod(revival-35, significant-34) dobj(experienced-32, revival-35)  "
"However , confronted by a choice between remaining loyal to the indigenous law and seeing traditional singing and dancing decline further , and violating that law for the sake of preserving the ancestral heritage , he chose the latter .","However/RB ,/, confronted/VBN by/IN a/DT choice/NN between/IN remaining/VBG loyal/JJ to/TO the/DT indigenous/JJ law/NN and/CC seeing/VBG traditional/JJ singing/NN and/CC dancing/VBG decline/NN further/RBR ,/, and/CC violating/VBG that/DT law/NN for/IN the/DT sake/NN of/IN preserving/VBG the/DT ancestral/JJ heritage/NN ,/, he/PRP chose/VBD the/DT latter/NN ./.","advmod(chose-37, However-1) advcl(chose-37, confronted-3) case(choice-6, by-4) det(choice-6, a-5) nmod:by(confronted-3, choice-6) mark(remaining-8, between-7) acl(choice-6, remaining-8) xcomp(remaining-8, loyal-9) case(law-13, to-10) det(law-13, the-11) amod(law-13, indigenous-12) nmod:to(loyal-9, law-13) cc(remaining-8, and-14) acl(choice-6, seeing-15) conj:and(remaining-8, seeing-15) amod(singing-17, traditional-16) dobj(seeing-15, singing-17) cc(seeing-15, and-18) conj:and(remaining-8, dancing-19) conj:and(seeing-15, dancing-19) dobj(dancing-19, decline-20) advmod(dancing-19, further-21) cc(remaining-8, and-23) acl(choice-6, violating-24) conj:and(remaining-8, violating-24) det(law-26, that-25) dobj(violating-24, law-26) case(sake-29, for-27) det(sake-29, the-28) nmod:for(law-26, sake-29) mark(preserving-31, of-30) acl(sake-29, preserving-31) det(heritage-34, the-32) amod(heritage-34, ancestral-33) dobj(preserving-31, heritage-34) nsubj(chose-37, he-36) root(ROOT-0, chose-37) det(latter-39, the-38) dobj(chose-37, latter-39)  "
"9 As Kaal.atk explained in one of his speeches : PREFORMATTED TABLE <p> In the process of teaching singing and dancing , Charlie Joseph , Sr. also tried to give the students some knowledge of the traditional social structure , so that they would recognize the true owners of the songs and dances they performed .","9/CD As/IN Kaal.atk/NNP explained/VBD in/IN one/CD of/IN his/PRP$ speeches/NNS :/: PREFORMATTED/NNP TABLE/NNP <p>/VBP In/IN the/DT process/NN of/IN teaching/NN singing/NN and/CC dancing/NN ,/, Charlie/NNP Joseph/NNP ,/, Sr./NNP also/RB tried/VBD to/TO give/VB the/DT students/NNS some/DT knowledge/NN of/IN the/DT traditional/JJ social/JJ structure/NN ,/, so/CC that/IN they/PRP would/MD recognize/VB the/DT true/JJ owners/NNS of/IN the/DT songs/NNS and/CC dances/NNS they/PRP performed/VBD ./.","dep(explained-4, 9-1) mark(explained-4, As-2) nsubj(explained-4, Kaal.atk-3) advcl(performed-55, explained-4) case(one-6, in-5) nmod:in(explained-4, one-6) case(speeches-9, of-7) nmod:poss(speeches-9, his-8) nmod:of(one-6, speeches-9) compound(TABLE-12, PREFORMATTED-11) nsubj(<p>-13, TABLE-12) ccomp(explained-4, <p>-13) case(process-16, In-14) det(process-16, the-15) nmod:in(tried-28, process-16) case(singing-19, of-17) compound(singing-19, teaching-18) nmod:of(process-16, singing-19) cc(singing-19, and-20) nmod:of(process-16, dancing-21) conj:and(singing-19, dancing-21) compound(Joseph-24, Charlie-23) appos(singing-19, Joseph-24) nsubj(tried-28, Sr.-26) nsubj(give-30, Sr.-26) advmod(tried-28, also-27) ccomp(<p>-13, tried-28) mark(give-30, to-29) xcomp(tried-28, give-30) det(students-32, the-31) iobj(give-30, students-32) det(knowledge-34, some-33) dobj(give-30, knowledge-34) case(structure-39, of-35) det(structure-39, the-36) amod(structure-39, traditional-37) amod(structure-39, social-38) nmod:of(knowledge-34, structure-39) cc(<p>-13, so-41) mark(recognize-45, that-42) nsubj(recognize-45, they-43) aux(recognize-45, would-44) ccomp(explained-4, recognize-45) conj:so(<p>-13, recognize-45) det(owners-48, the-46) amod(owners-48, true-47) dobj(recognize-45, owners-48) case(songs-51, of-49) det(songs-51, the-50) nmod:of(owners-48, songs-51) cc(songs-51, and-52) nmod:of(owners-48, dances-53) conj:and(songs-51, dances-53) nsubj(performed-55, they-54) root(ROOT-0, performed-55)  "
"Originally a traditional men 's warrior dancing society , the Gourd Dance was shared in a general form by several Plains and Prairie tribes in the pre- and early reservation period .","Originally/RB a/DT traditional/JJ men/NNS 's/POS warrior/NN dancing/NN society/NN ,/, the/DT Gourd/NNP Dance/NNP was/VBD shared/VBN in/IN a/DT general/JJ form/NN by/IN several/JJ Plains/NNP and/CC Prairie/NNP tribes/NNS in/IN the/DT pre/JJ -/: and/CC early/JJ reservation/NN period/NN ./.","advmod(society-8, Originally-1) det(men-4, a-2) amod(men-4, traditional-3) nmod:poss(society-8, men-4) case(men-4, 's-5) compound(society-8, warrior-6) compound(society-8, dancing-7) ccomp(shared-14, society-8) det(Dance-12, the-10) compound(Dance-12, Gourd-11) nsubjpass(shared-14, Dance-12) auxpass(shared-14, was-13) root(ROOT-0, shared-14) case(form-18, in-15) det(form-18, a-16) amod(form-18, general-17) nmod:in(shared-14, form-18) case(Plains-21, by-19) amod(Plains-21, several-20) nmod:by(shared-14, Plains-21) cc(Plains-21, and-22) compound(tribes-24, Prairie-23) nmod:by(shared-14, tribes-24) conj:and(Plains-21, tribes-24) case(period-32, in-25) det(period-32, the-26) amod(period-32, pre-27) cc(pre-27, and-29) conj:and(pre-27, early-30) amod(period-32, early-30) compound(period-32, reservation-31) nmod:in(shared-14, period-32)  "
"Today , only the Kiowa Gourd Clan rigorously enforces the dance 's traditional tenets ; among the other Gourd dancing groups an air of informality pervades the dance , though it is generally taken to be a meaningful and sincere expression of modern Native American culture .","Today/NN ,/, only/RB the/DT Kiowa/NNP Gourd/NNP Clan/NNP rigorously/RB enforces/VBZ the/DT dance/NN 's/POS traditional/JJ tenets/NNS ;/: among/IN the/DT other/JJ Gourd/NNP dancing/NN groups/NNS an/DT air/NN of/IN informality/JJ pervades/NNS the/DT dance/NN ,/, though/IN it/PRP is/VBZ generally/RB taken/VBN to/TO be/VB a/DT meaningful/JJ and/CC sincere/JJ expression/NN of/IN modern/JJ Native/JJ American/JJ culture/NN ./.","nmod:tmod(enforces-9, Today-1) advmod(Clan-7, only-3) det(Clan-7, the-4) compound(Clan-7, Kiowa-5) compound(Clan-7, Gourd-6) nsubj(enforces-9, Clan-7) advmod(Clan-7, rigorously-8) root(ROOT-0, enforces-9) det(dance-11, the-10) nmod:poss(tenets-14, dance-11) case(dance-11, 's-12) amod(tenets-14, traditional-13) dobj(enforces-9, tenets-14) case(groups-21, among-16) det(groups-21, the-17) amod(groups-21, other-18) compound(groups-21, Gourd-19) compound(groups-21, dancing-20) nmod:among(air-23, groups-21) det(air-23, an-22) dep(tenets-14, air-23) case(pervades-26, of-24) amod(pervades-26, informality-25) nmod:of(air-23, pervades-26) det(dance-28, the-27) dep(pervades-26, dance-28) mark(taken-34, though-30) nsubjpass(taken-34, it-31) nsubj(expression-41, it-31) auxpass(taken-34, is-32) advmod(taken-34, generally-33) dep(pervades-26, taken-34) mark(expression-41, to-35) cop(expression-41, be-36) det(expression-41, a-37) amod(expression-41, meaningful-38) cc(meaningful-38, and-39) conj:and(meaningful-38, sincere-40) amod(expression-41, sincere-40) xcomp(taken-34, expression-41) case(culture-46, of-42) amod(culture-46, modern-43) amod(culture-46, Native-44) amod(culture-46, American-45) nmod:of(expression-41, culture-46)  "
"3 <p> The Kiowas were not alone in their use of the dance ; at least six other ancestral forms of the Gourd Dance can be identified among Plains and Prairie tribes based on general membership criteria , and characterized by similarities in attire , accoutrements , and dance style.4 The Comanche na wapina'r ceremony featured the use of rawhide rattles and dew claw bandoliers , with dancing in the familiar bobbing style of the modern Gourd Dance .","3/CD <p>/VBP The/DT Kiowas/NNPS were/VBD not/RB alone/RB in/IN their/PRP$ use/NN of/IN the/DT dance/NN ;/: at/IN least/JJS six/CD other/JJ ancestral/NN forms/NNS of/IN the/DT Gourd/NNP Dance/NNP can/MD be/VB identified/VBN among/IN Plains/NNP and/CC Prairie/NNP tribes/NNS based/VBN on/IN general/JJ membership/NN criteria/NNS ,/, and/CC characterized/VBN by/IN similarities/NNS in/IN attire/NN ,/, accoutrements/NNS ,/, and/CC dance/VB style/NN .4/CD The/DT Comanche/NNP na/NNP wapina/NNP '/POS r/NN ceremony/NN featured/VBD the/DT use/NN of/IN rawhide/JJ rattles/NNS and/CC dew/NN claw/NN bandoliers/NNS ,/, with/IN dancing/VBG in/IN the/DT familiar/JJ bobbing/JJ style/NN of/IN the/DT modern/JJ Gourd/NNP Dance/NNP ./.","nsubj(<p>-2, 3-1) root(ROOT-0, <p>-2) det(Kiowas-4, The-3) nsubj(alone-7, Kiowas-4) cop(alone-7, were-5) neg(alone-7, not-6) ccomp(<p>-2, alone-7) case(use-10, in-8) nmod:poss(use-10, their-9) nmod:in(alone-7, use-10) case(dance-13, of-11) det(dance-13, the-12) nmod:of(use-10, dance-13) case(least-16, at-15) nmod:npmod(six-17, least-16) nummod(forms-20, six-17) amod(forms-20, other-18) compound(forms-20, ancestral-19) nsubjpass(identified-27, forms-20) nsubjpass(characterized-40, forms-20) nsubj(dance-49, forms-20) case(Dance-24, of-21) det(Dance-24, the-22) compound(Dance-24, Gourd-23) nmod:of(forms-20, Dance-24) aux(identified-27, can-25) auxpass(identified-27, be-26) parataxis(<p>-2, identified-27) case(tribes-32, among-28) compound(tribes-32, Plains-29) cc(Plains-29, and-30) conj:and(Plains-29, Prairie-31) compound(tribes-32, Prairie-31) nmod:among(identified-27, tribes-32) case(criteria-37, based-33) mwe(based-33, on-34) amod(criteria-37, general-35) compound(criteria-37, membership-36) advcl:based_on(identified-27, criteria-37) cc(identified-27, and-39) parataxis(<p>-2, characterized-40) conj:and(identified-27, characterized-40) case(similarities-42, by-41) nmod:by(characterized-40, similarities-42) case(attire-44, in-43) nmod:in(similarities-42, attire-44) appos(attire-44, accoutrements-46) cc(identified-27, and-48) parataxis(<p>-2, dance-49) conj:and(identified-27, dance-49) dobj(dance-49, style-50) nummod(style-50, .4-51) det(wapina-55, The-52) compound(wapina-55, Comanche-53) compound(wapina-55, na-54) nmod:poss(ceremony-58, wapina-55) case(wapina-55, '-56) compound(ceremony-58, r-57) nsubj(featured-59, ceremony-58) acl:relcl(style-50, featured-59) det(use-61, the-60) dobj(featured-59, use-61) case(rattles-64, of-62) amod(rattles-64, rawhide-63) nmod:of(use-61, rattles-64) cc(rattles-64, and-65) compound(bandoliers-68, dew-66) compound(bandoliers-68, claw-67) nmod:of(use-61, bandoliers-68) conj:and(rattles-64, bandoliers-68) mark(dancing-71, with-70) advcl(featured-59, dancing-71) case(style-76, in-72) det(style-76, the-73) amod(bobbing-75, familiar-74) amod(style-76, bobbing-75) nmod:in(dancing-71, style-76) case(Dance-81, of-77) det(Dance-81, the-78) amod(Dance-81, modern-79) compound(Dance-81, Gourd-80) nmod:of(style-76, Dance-81)  "
"Since that time , the annual dance has grown in popularity and in the words of its members "" has done much to restore the state of well-being and harmony that the Kiowas have always derived from their dancing . ""","Since/IN that/DT time/NN ,/, the/DT annual/JJ dance/NN has/VBZ grown/VBN in/IN popularity/NN and/CC in/IN the/DT words/NNS of/IN its/PRP$ members/NNS ''/'' has/VBZ done/VBN much/RB to/TO restore/VB the/DT state/NN of/IN well-being/NN and/CC harmony/NN that/IN the/DT Kiowas/NNPS have/VBP always/RB derived/VBN from/IN their/PRP$ dancing/NN ./. ''/''","case(time-3, Since-1) det(time-3, that-2) nmod:since(grown-9, time-3) det(dance-7, the-5) amod(dance-7, annual-6) nsubj(grown-9, dance-7) nsubj(done-21, dance-7) nsubj(restore-24, dance-7) aux(grown-9, has-8) root(ROOT-0, grown-9) case(popularity-11, in-10) nmod:in(grown-9, popularity-11) cc(grown-9, and-12) case(words-15, in-13) det(words-15, the-14) nmod:in(done-21, words-15) case(members-18, of-16) nmod:poss(members-18, its-17) nmod:of(words-15, members-18) aux(done-21, has-20) conj:and(grown-9, done-21) advmod(done-21, much-22) mark(restore-24, to-23) xcomp(done-21, restore-24) det(state-26, the-25) dobj(restore-24, state-26) case(well-being-28, of-27) nmod:of(state-26, well-being-28) cc(well-being-28, and-29) nmod:of(state-26, harmony-30) conj:and(well-being-28, harmony-30) mark(derived-36, that-31) det(Kiowas-33, the-32) nsubj(derived-36, Kiowas-33) aux(derived-36, have-34) advmod(derived-36, always-35) ccomp(restore-24, derived-36) case(dancing-39, from-37) nmod:poss(dancing-39, their-38) nmod:from(derived-36, dancing-39)  "
"Gourd dancing is good for the Kiowas , "" but the outside world is n't going to understand it . ""","Gourd/JJ dancing/NN is/VBZ good/JJ for/IN the/DT Kiowas/NNPS ,/, ''/'' but/CC the/DT outside/JJ world/NN is/VBZ n't/RB going/VBG to/TO understand/VB it/PRP ./. ''/''","amod(dancing-2, Gourd-1) nsubj(good-4, dancing-2) cop(good-4, is-3) root(ROOT-0, good-4) case(Kiowas-7, for-5) det(Kiowas-7, the-6) nmod:for(good-4, Kiowas-7) cc(good-4, but-10) det(world-13, the-11) amod(world-13, outside-12) nsubj(going-16, world-13) nsubj(understand-18, world-13) aux(going-16, is-14) neg(going-16, n't-15) conj:but(good-4, going-16) mark(understand-18, to-17) xcomp(going-16, understand-18) dobj(understand-18, it-19)  "
"Because the dance has spread so rapidly , the Gourd dancing public often receives it with little or no understanding of its historical traditions or use .","Because/IN the/DT dance/NN has/VBZ spread/VBN so/RB rapidly/RB ,/, the/DT Gourd/NNP dancing/NN public/NN often/RB receives/VBZ it/PRP with/IN little/RB or/CC no/DT understanding/NN of/IN its/PRP$ historical/JJ traditions/NNS or/CC use/NN ./.","mark(spread-5, Because-1) det(dance-3, the-2) nsubj(spread-5, dance-3) aux(spread-5, has-4) advcl(receives-14, spread-5) advmod(rapidly-7, so-6) advmod(spread-5, rapidly-7) det(public-12, the-9) compound(public-12, Gourd-10) compound(public-12, dancing-11) nsubj(receives-14, public-12) advmod(receives-14, often-13) root(ROOT-0, receives-14) dobj(receives-14, it-15) case(little-17, with-16) nmod:with(receives-14, little-17) cc(little-17, or-18) neg(understanding-20, no-19) nmod:with(receives-14, understanding-20) conj:or(little-17, understanding-20) case(traditions-24, of-21) nmod:poss(traditions-24, its-22) amod(traditions-24, historical-23) nmod:of(understanding-20, traditions-24) cc(traditions-24, or-25) nmod:of(understanding-20, use-26) conj:or(traditions-24, use-26)  "
"The four dancing days of the old Sun Dance are repeated , as are several of the rites and ceremonies once associated with the Sun Dance including the Brush Dance and the honoring of the tribal medicine bundles .","The/DT four/CD dancing/NN days/NNS of/IN the/DT old/JJ Sun/NNP Dance/NNP are/VBP repeated/VBN ,/, as/IN are/VBP several/JJ of/IN the/DT rites/NNS and/CC ceremonies/NNS once/RB associated/VBN with/IN the/DT Sun/NNP Dance/NNP including/VBG the/DT Brush/NNP Dance/NNP and/CC the/DT honoring/NN of/IN the/DT tribal/JJ medicine/NN bundles/NNS ./.","det(days-4, The-1) nummod(days-4, four-2) compound(days-4, dancing-3) nsubjpass(repeated-11, days-4) case(Dance-9, of-5) det(Dance-9, the-6) amod(Dance-9, old-7) compound(Dance-9, Sun-8) nmod:of(days-4, Dance-9) auxpass(repeated-11, are-10) root(ROOT-0, repeated-11) mark(several-15, as-13) cop(several-15, are-14) advcl(repeated-11, several-15) case(rites-18, of-16) det(rites-18, the-17) nmod:of(several-15, rites-18) cc(rites-18, and-19) nmod:of(several-15, ceremonies-20) conj:and(rites-18, ceremonies-20) advmod(associated-22, once-21) acl(rites-18, associated-22) case(Dance-26, with-23) det(Dance-26, the-24) compound(Dance-26, Sun-25) nmod:with(associated-22, Dance-26) case(Dance-30, including-27) det(Dance-30, the-28) compound(Dance-30, Brush-29) nmod:including(Dance-26, Dance-30) cc(Dance-30, and-31) det(honoring-33, the-32) nmod:including(Dance-26, honoring-33) conj:and(Dance-30, honoring-33) case(bundles-38, of-34) det(bundles-38, the-35) amod(bundles-38, tribal-36) compound(bundles-38, medicine-37) nmod:of(honoring-33, bundles-38)  "
"Though the Tiah-pah members who come to Carnegie are "" truly dancing their own way , "" it seems only a matter of time before events overtake them .","Though/IN the/DT Tiah-pah/JJ members/NNS who/WP come/VBN to/TO Carnegie/NNP are/VBP ''/'' truly/RB dancing/VBG their/PRP$ own/JJ way/NN ,/, ''/'' it/PRP seems/VBZ only/RB a/DT matter/NN of/IN time/NN before/IN events/NNS overtake/VBP them/PRP ./.","mark(are-9, Though-1) det(members-4, the-2) amod(members-4, Tiah-pah-3) nsubj(come-6, members-4) nsubj(are-9, members-4) ref(members-4, who-5) acl:relcl(members-4, come-6) case(Carnegie-8, to-7) nmod:to(come-6, Carnegie-8) advcl(seems-19, are-9) advmod(dancing-12, truly-11) parataxis(are-9, dancing-12) nmod:poss(way-15, their-13) amod(way-15, own-14) dobj(dancing-12, way-15) nsubj(seems-19, it-18) root(ROOT-0, seems-19) advmod(matter-22, only-20) det(matter-22, a-21) xcomp(seems-19, matter-22) case(time-24, of-23) nmod:of(matter-22, time-24) mark(overtake-27, before-25) nsubj(overtake-27, events-26) advcl(seems-19, overtake-27) dobj(overtake-27, them-28)  "
"These include various healing , devotional , and initiation ceremonies that usually involve drumming , chanting , dancing , animal sacrifice , divination , and spirit possession of both terreiro initiates and members .","These/DT include/VBP various/JJ healing/NN ,/, devotional/JJ ,/, and/CC initiation/NN ceremonies/NNS that/WDT usually/RB involve/VBP drumming/VBG ,/, chanting/VBG ,/, dancing/VBG ,/, animal/NN sacrifice/NN ,/, divination/NN ,/, and/CC spirit/NN possession/NN of/IN both/DT terreiro/NN initiates/NNS and/CC members/NNS ./.","nsubj(include-2, These-1) root(ROOT-0, include-2) amod(healing-4, various-3) dobj(include-2, healing-4) amod(healing-4, devotional-6) cc(healing-4, and-8) compound(ceremonies-10, initiation-9) dobj(include-2, ceremonies-10) conj:and(healing-4, ceremonies-10) nsubj(involve-13, ceremonies-10) ref(ceremonies-10, that-11) advmod(involve-13, usually-12) acl:relcl(ceremonies-10, involve-13) ccomp(involve-13, drumming-14) dep(drumming-14, chanting-16) dep(drumming-14, dancing-18) compound(sacrifice-21, animal-20) dobj(drumming-14, sacrifice-21) dobj(drumming-14, divination-23) conj:and(sacrifice-21, divination-23) cc(sacrifice-21, and-25) compound(possession-27, spirit-26) dobj(drumming-14, possession-27) conj:and(sacrifice-21, possession-27) case(initiates-31, of-28) cc:preconj(initiates-31, both-29) compound(initiates-31, terreiro-30) nmod:of(possession-27, initiates-31) cc(initiates-31, and-32) nmod:of(possession-27, members-33) conj:and(initiates-31, members-33)  "
